target,temperature,PSI,flow_rate_lfm,geophone,accelerometer
sensor failure,200.7144115,3007.775891,56.57457635,0.364702962,8.384876042
sensor failure,197.1131277,2978.917762,55.56180729,0.345950254,8.299712092
sensor failure,199.612295,2975.116898,59.54550496,0.394032896,7.799685585
sensor failure,195.8361739,3015.322533,60.06213517,0.363737425,6.631825679
sensor failure,199.273025,2989.299457,55.61041429,0.319641938,7.672073147
sensor failure,198.5725165,2992.057909,55.8080747,0.409531934,7.270056578
sensor failure,202.8443215,2973.728481,60.88496074,0.334504673,7.716965967
sensor failure,201.7200451,2984.150817,58.66630894,0.407637968,8.112386804
sensor failure,201.2052301,3008.593311,59.24743118,0.380825075,8.054546656
sensor failure,197.199401,3014.877896,57.92108198,0.338286569,8.891236921
sensor failure,197.3344381,2987.782019,57.00014276,0.354672827,7.593555534
sensor failure,201.6453269,3013.981477,60.02844987,0.4091436,9.060719135
sensor failure,196.8792181,2964.752917,57.46743388,0.400103052,9.185045867
sensor failure,200.418708,2996.446141,58.20134864,0.347403401,8.162197505
sensor failure,196.4871703,3002.257685,56.20032531,0.311696264,5.416510332
sensor failure,200.5604508,2986.432791,60.97556945,0.367674029,9.363392807
sensor failure,197.1496919,2995.405059,58.00824967,0.403956061,7.603508037
sensor failure,199.1336131,2977.84744,56.42186309,0.321905632,7.168021339
sensor failure,197.028979,2970.229532,60.74336882,0.360663227,5.300553618
sensor failure,199.3694318,2961.051257,58.73650231,0.366825688,9.162688292
sensor failure,198.7226038,2970.854223,58.54916568,0.395424576,9.048090124
sensor failure,198.0685656,2982.791369,58.37974857,0.407095422,7.347666159
sensor failure,198.90396,2980.318661,59.12482507,0.365574339,7.953520257
sensor failure,199.0528981,2972.505736,56.12071692,0.341750079,5.880847185
sensor failure,195.9389072,2996.821449,61.20530639,0.406979909,8.054681
sensor failure,196.6933563,2966.665021,60.25227313,0.418832028,7.730119338
sensor failure,200.8360187,2999.459619,56.29502976,0.418717968,6.794849814
sensor failure,198.2091689,2955.747896,58.54342906,0.317017291,7.764413856
sensor failure,201.5115094,2998.4629,56.76350794,0.400502258,8.142267388
sensor failure,198.4325916,2983.112624,60.19248202,0.333677255,9.33745911
sensor failure,200.691773,2970.96496,57.87343015,0.388007593,8.111174536
sensor failure,195.7375182,2975.604729,60.34802395,0.375126556,9.256599604
sensor failure,197.5298285,2995.112179,56.87241519,0.329174419,7.629482039
sensor failure,198.1108809,2987.757467,59.38314802,0.32237048,7.541141285
sensor failure,194.3398078,2980.720009,58.20161093,0.344451312,9.266713443
sensor failure,195.198625,2950.955215,57.86628499,0.33620115,7.90931629
sensor failure,196.5920621,2954.198572,58.28816642,0.303544677,8.001118343
sensor failure,199.9671382,2974.816201,60.23535178,0.340673841,6.789441239
sensor failure,196.16113,2968.687555,61.61200288,0.364726462,6.618586522
sensor failure,194.7330723,2982.070541,54.77321973,0.350305933,8.595099165
sensor failure,199.7419804,2959.114711,56.18846449,0.416116234,7.56306234
sensor failure,194.4071866,2979.293709,59.36581146,0.326716918,8.797632665
sensor failure,193.4366716,2954.798477,59.92139449,0.415992882,7.636578028
sensor failure,193.753067,2985.018444,60.77640314,0.369272975,7.624570439
sensor failure,196.1745573,2957.654469,60.70595707,0.396460844,9.206667481
sensor failure,199.6806672,2958.471393,55.16083256,0.347083927,7.408118439
sensor failure,192.7677386,2943.745403,61.27826347,0.296578229,6.451342398
sensor failure,197.3925385,2952.65045,61.18282581,0.399471347,8.467978565
sensor failure,194.7243432,2936.547989,55.64926623,0.379193827,6.812549244
sensor failure,198.2816949,2931.750001,61.65798847,0.345666927,8.333075822
sensor failure,193.4896773,2961.645648,55.46563388,0.391253451,7.610779912
sensor failure,194.2182138,2956.182354,58.15820334,0.374566119,9.315749883
sensor failure,196.9397196,2945.581453,55.01516541,0.393854919,9.233462351
sensor failure,199.494473,2935.748133,60.90650592,0.380544983,8.900876548
sensor failure,193.9894552,2949.64146,61.07625746,0.323794788,8.26461894
sensor failure,194.1672424,2952.339414,62.10911368,0.401064818,7.277194354
sensor failure,191.9137168,2959.34879,55.57330432,0.307769607,8.417722828
sensor failure,198.8087203,2929.426318,61.93664602,0.383515026,7.717986371
sensor failure,196.2293545,2948.54369,56.59728917,0.297447672,7.926763444
sensor failure,194.9993075,2972.483325,62.27642149,0.356408598,7.886560263
sensor failure,191.7434997,2931.391395,56.9469929,0.325162959,5.740769059
sensor failure,197.2501303,2935.888913,61.94717857,0.298134196,7.5649931
sensor failure,198.1967506,2960.138332,60.26743901,0.292117204,9.403504601
sensor failure,194.8560343,2928.067676,56.24061338,0.380856596,7.020403746
sensor failure,198.3112677,2963.310607,57.23237849,0.380455397,7.596863184
sensor failure,193.8662409,2958.487875,54.5674305,0.404508397,7.521441695
sensor failure,194.9518096,2937.889098,58.33983133,0.404042673,8.678824058
sensor failure,197.2241976,2965.025768,55.06971694,0.296252131,7.926334834
sensor failure,197.5377057,2926.579005,57.13392159,0.30223185,5.836462634
sensor failure,195.9975923,2935.656807,56.17580537,0.298430386,6.734492937
sensor failure,197.4418662,2953.62435,61.11451943,0.306463349,6.860121898
sensor failure,193.9093165,2917.983958,60.12105187,0.328365859,6.283489193
sensor failure,191.5396092,2943.232125,60.49662404,0.311452768,8.400774561
sensor failure,192.6341501,2953.627158,56.62279057,0.346827891,7.732609165
sensor failure,196.7251311,2951.102462,56.89858492,0.384920997,7.816758405
sensor failure,194.5217871,2944.321831,58.30782104,0.340777818,7.964590704
sensor failure,192.7212652,2945.624586,55.9679411,0.396865586,6.141473775
sensor failure,189.5449922,2922.783699,54.60261904,0.340286533,8.335903914
sensor failure,194.8381373,2942.796462,59.59222312,0.319077617,6.315383027
sensor failure,196.4646948,2908.858819,54.76878715,0.38291529,8.970343904
sensor failure,193.8780561,2949.214773,58.03331303,0.299386788,6.555824837
sensor failure,193.9473075,2931.336323,58.427391,0.354508713,5.424050959
sensor failure,194.3729809,2915.234173,56.98437935,0.374191552,6.813396232
sensor failure,189.2022465,2923.620795,57.49457762,0.290303706,6.830102292
sensor failure,195.8586763,2941.202539,59.07139839,0.286860798,7.750599162
sensor failure,195.7923453,2907.170704,61.97630264,0.36276165,7.152067934
sensor failure,194.2661559,2932.490171,56.4113488,0.335251779,7.742513932
sensor failure,194.3582857,2890.263611,60.45116491,0.368842707,8.243159701
sensor failure,188.5005793,2918.928819,62.24584808,0.383594225,7.019392568
sensor failure,187.5202761,2894.564504,56.4148467,0.353966093,9.772998013
sensor failure,188.8148417,2902.298414,61.80094611,0.31773235,6.5640235
sensor failure,187.3703414,2902.444832,56.85871672,0.299411291,11.10670332
sensor failure,192.6788316,2889.493819,55.82592652,0.379455746,6.595724117
sensor failure,187.4689908,2893.014207,55.53846812,0.299719106,7.990722077
sensor failure,187.0556988,2895.630057,60.99164081,0.350555941,8.492021825
sensor failure,189.6883884,2898.936376,58.46186527,0.378313045,6.755283509
sensor failure,189.6276241,2881.75828,58.43018883,0.305524452,6.537262604
sensor failure,192.8608141,2878.732124,59.16179959,0.305276101,9.295645192
sensor failure,189.3310598,2899.714918,61.43379014,0.312956274,8.278740253
sensor failure,193.2325724,2919.243217,58.52739715,0.354294112,7.057370756
sensor failure,186.0443475,2909.799975,58.9079558,0.292901765,9.061304825
sensor failure,186.3043046,2889.80156,56.22824839,0.282117966,8.786510467
sensor failure,186.8465744,2900.847479,55.10937581,0.276728824,7.91926383
sensor failure,192.3751021,2891.666392,56.23244468,0.304796572,8.237897534
sensor failure,188.4866991,2908.996949,57.68652472,0.310069059,7.905357114
sensor failure,190.7453459,2878.258535,59.67471858,0.378996702,7.785445085
sensor failure,190.8815675,2862.979241,61.3354496,0.386460339,7.007636057
sensor failure,190.4934394,2875.821961,57.56917334,0.359319628,6.044572859
sensor failure,189.7955623,2882.18793,57.43980318,0.393831628,8.775129931
sensor failure,190.4847509,2873.154576,55.44097254,0.297489982,6.407332428
sensor failure,187.2196102,2870.963449,56.11136124,0.343950283,9.381735932
sensor failure,188.5114582,2873.542127,56.18840349,0.274402153,7.983216513
sensor failure,187.413373,2826.246398,61.74099435,0.342992313,6.969838664
sensor failure,184.3954521,2837.903978,61.02827588,0.298939124,7.344704285
sensor failure,184.6870906,2816.758664,57.24678176,0.363191162,7.490024515
sensor failure,182.9974533,2844.117223,61.84906787,0.306343987,9.309151003
sensor failure,180.8257477,2795.525666,55.22616632,0.363896576,5.890731279
normal,216.7043302,3199.344334,71.53351251,0.49128028,6.217973128
normal,214.8643139,3211.008588,69.33847155,0.691871671,7.99845006
normal,213.7594113,3190.167344,65.56288118,0.592951014,8.316410396
normal,212.4424101,3290.380038,69.20589316,0.741791823,7.059397328
normal,217.7913734,3290.770384,69.27211567,0.569299532,5.465140799
normal,223.6348047,3234.570851,69.15345746,0.55869812,7.371145504
normal,219.9462551,3246.20452,70.39834258,0.589933629,9.400680235
normal,214.6055671,3284.030183,70.45929064,0.611827367,7.958951956
normal,217.5641745,3261.493311,71.25101375,0.492564331,6.411667432
normal,219.5305052,3255.118943,66.94504198,0.532977848,7.576935685
normal,212.6751543,3252.493808,69.70316562,0.66257892,7.445815785
normal,212.115679,3296.571949,70.13850485,0.437723681,6.635037732
normal,209.2297204,3244.479892,70.75292209,0.598343749,7.518318946
normal,209.7052892,3288.677821,66.66500626,0.560572518,7.721644161
normal,220.2491931,3194.109995,70.96655856,0.478964365,5.700009669
normal,216.1664099,3261.661161,69.07091653,0.567961541,5.843072106
normal,214.4806662,3255.538708,65.20096712,0.679971414,8.136318057
normal,219.0394608,3281.48127,61.77155987,0.634460522,9.05502446
normal,220.2352054,3239.810342,68.84044229,0.511671049,7.029224699
normal,210.6315135,3213.645897,67.3234453,0.639702017,6.147167318
normal,203.614889,3238.600943,68.98133735,0.621194782,6.391634994
normal,223.0358707,3257.716568,65.08484476,0.582802419,8.362811076
normal,206.2483012,3331.569809,67.68783142,0.590507523,8.250575755
normal,216.2298557,3295.137052,68.19142506,0.555697684,5.75590862
normal,218.5097216,3201.229363,62.3454211,0.504169617,6.895298677
normal,215.753188,3285.860312,71.68098184,0.502864403,6.889084997
normal,220.2942818,3266.949322,68.28952517,0.500996366,7.759937451
normal,222.6995761,3278.265221,69.32498515,0.648868306,7.121604156
normal,209.4334447,3192.712552,65.88606564,0.640776776,7.539366021
normal,212.6255552,3247.763066,68.35977223,0.559858374,6.732386727
normal,220.5641604,3260.0763,67.89049627,0.57681035,8.00724198
normal,216.1720995,3283.527292,66.98149608,0.544568377,8.177310724
normal,215.722291,3215.409129,64.87096992,0.577518684,5.607241572
normal,207.3249353,3321.628359,61.72327244,0.743229739,9.425280337
normal,208.4531099,3320.634662,65.50781702,0.588682001,4.556431876
normal,209.2128472,3241.418555,68.48525305,0.654758703,7.480938549
normal,217.3328048,3281.235724,70.68417482,0.696664294,8.031257651
normal,219.3544311,3247.343585,68.04422501,0.59658364,6.204682908
normal,216.7105929,3287.22919,71.76653897,0.659792393,8.393489821
normal,212.5038738,3259.676853,67.70759695,0.482929464,7.59085533
normal,216.9325555,3244.257078,68.7127856,0.413554034,7.849817675
normal,212.9713589,3242.386807,68.2877901,0.537138092,9.229358663
normal,217.6598336,3278.053784,65.3926507,0.529350276,5.752440689
normal,220.620789,3207.381376,66.47347644,0.669073004,8.985736211
normal,216.1975785,3260.634277,68.50948678,0.611038407,7.392366484
normal,202.1407056,3184.284836,66.9158267,0.430656346,6.958994359
normal,222.8167727,3259.264008,72.53363085,0.579991177,7.751308143
normal,215.690488,3260.625637,69.63854128,0.549318598,7.189695594
normal,221.6293554,3194.199793,68.72475096,0.496217533,8.050470954
normal,212.2065293,3252.968319,69.36787647,0.671280571,7.965762253
normal,212.2476481,3300.756862,71.53168378,0.706363534,9.976998666
normal,208.9027625,3255.952662,68.17925994,0.378241722,9.249837555
normal,215.0072327,3197.139778,62.52674424,0.572126301,9.953396873
normal,213.5079005,3270.012274,66.38640535,0.523081807,8.101397363
normal,214.2784977,3280.219323,66.37685994,0.719812413,8.919260409
normal,219.446954,3258.817574,68.38188481,0.516881045,8.51473558
normal,215.9663348,3261.470183,69.1394515,0.598948822,6.086369658
normal,213.4423885,3276.750563,66.21934028,0.486667607,7.623582636
normal,220.5135529,3259.950409,67.58293015,0.542814729,8.629884104
normal,216.8590745,3173.586977,65.51121269,0.513935792,8.21341879
normal,225.5116523,3243.516693,64.03479543,0.578746515,8.095787117
normal,210.7327138,3238.028379,70.2675068,0.445307937,9.318898386
normal,215.3675308,3299.840212,67.52989488,0.682797327,6.702305456
normal,212.4818542,3217.958596,70.11097099,0.459906146,8.451948227
normal,219.7558592,3212.161315,67.67284204,0.524272363,7.893378313
normal,218.7033274,3266.589264,69.80757084,0.461640442,10.39125665
normal,219.783293,3195.107422,64.92206275,0.665805501,7.913919502
normal,214.4958407,3146.877528,65.76786345,0.499503998,8.214556203
normal,208.85097,3273.217662,69.25676757,0.58733457,7.5862326
normal,209.3438238,3261.222583,67.70288468,0.465023906,7.612868137
normal,207.3411797,3200.198807,68.40493092,0.583643878,7.85079014
normal,210.9365945,3256.773261,67.5277274,0.611291572,8.227665639
normal,218.913531,3308.872124,65.57024513,0.643490409,6.40577877
normal,213.4266942,3191.727799,62.46045149,0.537608819,6.517833969
normal,216.0947593,3216.046676,70.28872146,0.684201047,8.062816237
normal,217.0729192,3232.882354,68.06815803,0.462906838,6.39801873
normal,216.760135,3273.402334,68.19663908,0.542893858,8.413830294
normal,215.2453686,3200.669163,66.1293214,0.63969783,8.834978602
normal,217.3488014,3248.399567,66.11242075,0.636764704,8.845325363
normal,225.6736287,3207.523798,69.24329616,0.436810111,7.466088349
normal,202.2785081,3298.500239,70.61359647,0.476925792,6.787896132
normal,203.6185881,3238.108232,68.92300067,0.562251767,7.703089178
normal,215.6097941,3243.175158,69.02387358,0.577403877,7.529351978
normal,223.2328036,3273.399556,66.9103476,0.591113588,7.487680339
normal,217.3233545,3267.09744,71.04303886,0.585857562,6.988542015
normal,213.6698868,3239.417474,69.10354207,0.545107107,7.606346479
normal,213.9587352,3235.040243,68.53011825,0.469623781,9.875383013
normal,217.3482763,3220.055294,67.59034824,0.418525102,8.029299269
normal,215.4464394,3232.408829,71.66277436,0.548750704,8.475197679
normal,222.7123203,3220.307397,66.24565478,0.559882744,7.96434488
normal,211.3938197,3271.906025,72.4363016,0.510007588,7.340292359
normal,212.7272704,3322.909903,69.38477724,0.704825516,8.104828717
normal,211.1801033,3246.710387,68.95194007,0.648625137,8.318232226
normal,218.0481872,3289.73256,68.91081229,0.455961134,5.351062758
normal,212.9399096,3279.533773,66.0388322,0.507377295,7.226197828
normal,218.5645809,3273.543099,64.79250601,0.531143691,6.978711068
normal,213.7993859,3248.857162,73.46182955,0.564541146,8.11472589
normal,216.12277,3229.341044,71.90817871,0.562942941,9.014716639
normal,204.0312611,3203.631181,69.06549415,0.464340408,10.11351967
normal,224.624953,3245.113872,65.33119972,0.680648788,8.966125709
normal,221.0650055,3248.377239,71.18963017,0.544219164,6.174348563
normal,214.2444617,3233.711579,67.55210163,0.492488841,7.269766922
normal,218.5250509,3301.10796,68.48461368,0.597847061,7.119646692
normal,221.3265246,3281.94535,71.91780166,0.551647162,7.63919737
normal,203.9843451,3251.220897,69.12516504,0.58735283,5.828787654
normal,216.8066487,3235.118469,67.38851607,0.669124096,8.589081159
normal,218.2191317,3165.266813,66.249929,0.571676931,9.069451476
normal,218.8107342,3147.883666,67.28341231,0.536614298,7.235975456
normal,210.1103487,3246.820414,69.50941066,0.499902161,7.276851848
normal,213.3403706,3283.134275,71.0347178,0.662568728,8.678566696
normal,217.5257422,3202.809235,65.5270993,0.512232023,5.304353966
normal,217.2416552,3211.230533,74.02263338,0.517288982,6.460478722
normal,213.7025448,3278.285393,65.79257332,0.535499098,8.367513741
normal,210.2906958,3276.620806,69.08618006,0.585419975,7.154531742
normal,215.5686686,3212.570481,66.62460808,0.50809266,7.136022044
normal,210.9957901,3255.571248,66.93013643,0.528830095,8.347611
normal,203.72846,3199.744984,69.55258285,0.497768669,8.208169514
normal,211.484871,3313.207126,66.24658538,0.660384552,7.710970633
normal,206.7721995,3245.67069,65.57355571,0.558133009,7.839572936
